id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
22050-sweetiee-weds-nri-2017-hindi-movie-hevc-hdtvrip-160mb,https://moviedbhub.com/22050-sweetiee-weds-nri-2017-hindi-movie-hevc-hdtvrip-160mb.html,Sweetiee Weds NRI 2017 160mb hindi movie Hevc HDTVRip Download,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-hevc-hdtvrip-160mb.webp,"August 11, 2017",0,movie,: Sweetiee Weds NRI,2017,,160MB,hi,,Comedy|Drama|Romance,"Himansh Kohli as Aakash Patel, Zoya Afroz as Sweetie Desai, Darshan Jariwala as Bhoolabhai Desai, Kiran Juneja as Jigna Desai, Adi Irani as Jazz Mehta",- 3.5,,,"Sweetiee Weds NRI is a Bollywood comedy movie, directed by Hasnain Hyderabadawala and Written by Creative Director Tariq Mohammad. The movie stars Himansh Kohli, Zoya Afroz, Darshan Jariwalla and Kiran Joneja in lead roles.",,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-hevc-hdtvrip-160mb.webp,,2026-06-28T07:22:38.447554+00:00,
60235-gifted-2017-hindi-300mb,https://moviedbhub.com/60235-gifted-2017-hindi-300mb.html,Gifted 2017 300MB Hindi Dubbed Bluray Download,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-300mb.webp,"August 10, 2017",0,movie,: Gifted,2017,Mkv,300MB,en,,Drama|Comedy,"Chris Evans as Frank Adler, Mckenna Grace as Mary Adler, Lindsay Duncan as Evelyn Adler, Jenny Slate as Bonnie Stevenson, Octavia Spencer as Roberta Taylor, Glenn Plummer as Greg Cullen, Julie Ann Emery as Pat Golding, Joe Chrest as Kevin Larsen, Keir O'Donnell as Bradley Pollard, Jona Xiao as Lijuan, John Finn as Aubrey Highsmith, John M. Jackson as Judge Edward Nichols, Candace B. Harris as Carly Rosen, Kelly Collins Lintz as Claire Larsen, Jon Sklaroff as Seymore Shankland, Brody Rose as Ricky Harmon, Michael Kendall Kaplan as Justin Gilmore, Elizabeth Marvel as Gloria Davis, Maia Moss-Fife as Amanda Dibbons, Ashley L. Thomas as Animal Shelter Worker, Danielle Deadwyler as Animal Shelter Worker, Jack Landry as Veterinarian, Karleigh Chase as Waitress, Will Buie Jr. as Boy, Desmond Phillips as New Father, Teresa L. Graves as Grandmother, Gordon Danniels as Grandfather, Aidan McKenna Bateman as Bonnie's Student, Jordan Ellenberg as Professor, Crystal Freyermuth as Wanda Hardaway, Walt Elder as Great Uncle, David Cordell as New Dad",- 8.049,,,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-300mb.webp,,2026-06-28T07:22:38.674542+00:00,
281855-sweetiee-weds-nri-2017-hindi-movie-480p-hdtvrip-250mb,https://moviedbhub.com/281855-sweetiee-weds-nri-2017-hindi-movie-480p-hdtvrip-250mb.html,Sweetiee Weds NRI 2017 250MB Full Movie 480p HDTVRip Download,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-480p-hdtvrip-250mb.webp,"August 11, 2017",0,movie,: Sweetiee Weds NRI,2017,,,hi,,Comedy|Drama|Romance,"Himansh Kohli as Aakash Patel, Zoya Afroz as Sweetie Desai, Darshan Jariwala as Bhoolabhai Desai, Kiran Juneja as Jigna Desai, Adi Irani as Jazz Mehta",- 3.5,,,"Sweetiee Weds NRI is a Bollywood comedy movie, directed by Hasnain Hyderabadawala and Written by Creative Director Tariq Mohammad. The movie stars Himansh Kohli, Zoya Afroz, Darshan Jariwalla and Kiran Joneja in lead roles.",,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-480p-hdtvrip-250mb.webp,,2026-06-28T07:22:38.805671+00:00,
189665-hot-girls-wanted-2015-hindi-dubbed-480p-webrip-300mb,https://moviedbhub.com/189665-hot-girls-wanted-2015-hindi-dubbed-480p-webrip-300mb.html,Hot Girls Wanted 2015 300MB Hindi Dubbed 480p WebRip Download,https://moviehdtv.com/uploads/posts/covers/hot-girls-wanted-2015-hindi-dubbed-480p-webrip-300mb.webp,"August 04, 2017",0,movie,: Hot Girls Wanted,2015,Mkv,300MB,en,,Documentary,"Stella May as Herself, Brian Omally as Himself - Founder of Hussie Models, Ava Taylor as Herself, John Anthony as Himself, Kelly Silguero as Stella Mother, Emeterio Silguero as Stella Father, Ava Kelly as Herself, Lucy Tyler as Herself, Brooklyn Daniels as Herself, Kendall Plemons as Himself, Tony D. as Himself, Levi Cash as Himself, Alli Rae as Herself, Dillion Carter as Herself, Carrie Brooks as Herself, Belle Knox as Herself (archive footage), Alaina Kristar as Herself",- 5.992,,,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,,https://moviehdtv.com/uploads/posts/covers/hot-girls-wanted-2015-hindi-dubbed-480p-webrip-300mb.webp,,2026-06-28T07:22:38.874589+00:00,
14315-gifted-2017-hindi-dual-audio-bluray-720p-hevc-500mb,https://moviedbhub.com/14315-gifted-2017-hindi-dual-audio-bluray-720p-hevc-500mb.html,Gifted 2017 HEvc 720p Hindi Dual Audio Bluray,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-dual-audio-bluray-720p-hevc-500mb.webp,"August 10, 2017",0,movie,: Gifted,2017,Mkv,500MB,en,,Drama|Comedy,"Chris Evans as Frank Adler, Mckenna Grace as Mary Adler, Lindsay Duncan as Evelyn Adler, Jenny Slate as Bonnie Stevenson, Octavia Spencer as Roberta Taylor, Glenn Plummer as Greg Cullen, Julie Ann Emery as Pat Golding, Joe Chrest as Kevin Larsen, Keir O'Donnell as Bradley Pollard, Jona Xiao as Lijuan, John Finn as Aubrey Highsmith, John M. Jackson as Judge Edward Nichols, Candace B. Harris as Carly Rosen, Kelly Collins Lintz as Claire Larsen, Jon Sklaroff as Seymore Shankland, Brody Rose as Ricky Harmon, Michael Kendall Kaplan as Justin Gilmore, Elizabeth Marvel as Gloria Davis, Maia Moss-Fife as Amanda Dibbons, Ashley L. Thomas as Animal Shelter Worker, Danielle Deadwyler as Animal Shelter Worker, Jack Landry as Veterinarian, Karleigh Chase as Waitress, Will Buie Jr. as Boy, Desmond Phillips as New Father, Teresa L. Graves as Grandmother, Gordon Danniels as Grandfather, Aidan McKenna Bateman as Bonnie's Student, Jordan Ellenberg as Professor, Crystal Freyermuth as Wanda Hardaway, Walt Elder as Great Uncle, David Cordell as New Dad",- 8.049,,,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-dual-audio-bluray-720p-hevc-500mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Gifted-(2017).webp,,2026-06-28T07:22:38.927258+00:00,
82530-sweetiee-weds-nri-2017-hindi-movie-720p-hevc-hdtvrip-500mb,https://moviedbhub.com/82530-sweetiee-weds-nri-2017-hindi-movie-720p-hevc-hdtvrip-500mb.html,Sweetiee Weds NRI 2017 Movie hevc 720p HDTVRip 500MB Download,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-720p-hevc-hdtvrip-500mb.webp,"August 11, 2017",0,movie,: Sweetiee Weds NRI,2017,,,hi,,Comedy|Drama|Romance,"Himansh Kohli as Aakash Patel, Zoya Afroz as Sweetie Desai, Darshan Jariwala as Bhoolabhai Desai, Kiran Juneja as Jigna Desai, Adi Irani as Jazz Mehta",- 3.5,,,"Sweetiee Weds NRI is a Bollywood comedy movie, directed by Hasnain Hyderabadawala and Written by Creative Director Tariq Mohammad. The movie stars Himansh Kohli, Zoya Afroz, Darshan Jariwalla and Kiran Joneja in lead roles.",,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-hindi-movie-720p-hevc-hdtvrip-500mb.webp,,2026-06-28T07:22:38.978342+00:00,
330085-sweetiee-weds-nri-2017-full-movie-hdtvrip-x264-950mb,https://moviedbhub.com/330085-sweetiee-weds-nri-2017-full-movie-hdtvrip-x264-950mb.html,Sweetiee Weds NRI 2017 Full Movie HDTVRip Download - 950MB,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-full-movie-hdtvrip-x264-950mb.webp,"August 11, 2017",0,movie,: Sweetiee Weds NRI,2017,,950MB 950MB,hi,,Comedy|Drama|Romance,"Himansh Kohli as Aakash Patel, Zoya Afroz as Sweetie Desai, Darshan Jariwala as Bhoolabhai Desai, Kiran Juneja as Jigna Desai, Adi Irani as Jazz Mehta",- 3.5,,,"Sweetiee Weds NRI is a Bollywood comedy movie, directed by Hasnain Hyderabadawala and Written by Creative Director Tariq Mohammad. The movie stars Himansh Kohli, Zoya Afroz, Darshan Jariwalla and Kiran Joneja in lead roles.",,https://moviehdtv.com/uploads/posts/covers/sweetiee-weds-nri-2017-full-movie-hdtvrip-x264-950mb.webp,,2026-06-28T07:22:39.109794+00:00,
10150-hot-girls-wanted-2015-dual-audio-hindi-720p-webrip-680mb,https://moviedbhub.com/10150-hot-girls-wanted-2015-dual-audio-hindi-720p-webrip-680mb.html,Hot Girls Wanted 2015 Hindi Dubbed Full Movie 720p WebRip - 680MB,https://moviehdtv.com/uploads/posts/covers/hot-girls-wanted-2015-dual-audio-hindi-720p-webrip-680mb.webp,"August 04, 2017",0,movie,: Hot Girls Wanted,2015,Mkv,680MB,en,,Documentary,"Stella May as Herself, Brian Omally as Himself - Founder of Hussie Models, Ava Taylor as Herself, John Anthony as Himself, Kelly Silguero as Stella Mother, Emeterio Silguero as Stella Father, Ava Kelly as Herself, Lucy Tyler as Herself, Brooklyn Daniels as Herself, Kendall Plemons as Himself, Tony D. as Himself, Levi Cash as Himself, Alli Rae as Herself, Dillion Carter as Herself, Carrie Brooks as Herself, Belle Knox as Herself (archive footage), Alaina Kristar as Herself",- 5.992,,,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,,https://moviehdtv.com/uploads/posts/covers/hot-girls-wanted-2015-dual-audio-hindi-720p-webrip-680mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Hot.Girls.Wanted.2015..webp,,2026-06-28T07:22:39.216628+00:00,
33495-gifted-2017-hindi-dual-audio-bluray-hevc-150mb,https://moviedbhub.com/33495-gifted-2017-hindi-dual-audio-bluray-hevc-150mb.html,Gifted 2017 100MB Hindi Dual Audio Hevc Download,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-dual-audio-bluray-hevc-150mb.webp,"August 10, 2017",0,movie,: Gifted,2017,Mkv,150MB,en,,Drama|Comedy,"Chris Evans as Frank Adler, Mckenna Grace as Mary Adler, Lindsay Duncan as Evelyn Adler, Jenny Slate as Bonnie Stevenson, Octavia Spencer as Roberta Taylor, Glenn Plummer as Greg Cullen, Julie Ann Emery as Pat Golding, Joe Chrest as Kevin Larsen, Keir O'Donnell as Bradley Pollard, Jona Xiao as Lijuan, John Finn as Aubrey Highsmith, John M. Jackson as Judge Edward Nichols, Candace B. Harris as Carly Rosen, Kelly Collins Lintz as Claire Larsen, Jon Sklaroff as Seymore Shankland, Brody Rose as Ricky Harmon, Michael Kendall Kaplan as Justin Gilmore, Elizabeth Marvel as Gloria Davis, Maia Moss-Fife as Amanda Dibbons, Ashley L. Thomas as Animal Shelter Worker, Danielle Deadwyler as Animal Shelter Worker, Jack Landry as Veterinarian, Karleigh Chase as Waitress, Will Buie Jr. as Boy, Desmond Phillips as New Father, Teresa L. Graves as Grandmother, Gordon Danniels as Grandfather, Aidan McKenna Bateman as Bonnie's Student, Jordan Ellenberg as Professor, Crystal Freyermuth as Wanda Hardaway, Walt Elder as Great Uncle, David Cordell as New Dad",- 8.049,,,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",,https://moviehdtv.com/uploads/posts/covers/gifted-2017-hindi-dual-audio-bluray-hevc-150mb.webp,,2026-06-28T07:22:39.291245+00:00,
90020-mona-darling-2017-movie-720p-hdrip-x264-800mb,https://moviedbhub.com/90020-mona-darling-2017-movie-720p-hdrip-x264-800mb.html,Mona Darling 2017 Full Movie HDRip 720p - 800MB,https://moviehdtv.com/uploads/posts/covers/mona-darling-2017-movie-720p-hdrip-x264-800mb.webp,"August 03, 2017",0,movie,: Mona Darling,2017,,800MB 800MB,hi,,Thriller|Horror,"Anushman Jha as Wiki, Divya Menon as Sarah, Suzanna Mukherjee as Mona, Sanjay Suri as Dean",- 4,,,"A contemporary who-dunnit, with a splash of supernatural, set in a college campus somewhere in India (a la Indian Institute Of Technology) where a few mysterious deaths occur and the only common link between the victims is that, seconds before their deaths, they all accepted a 'facebook friend request' from a certain profile page of Mona_Darling. The person behind the said page, Mona happens to be missing. Her friend, and a fellow student, Sarah recruits the help of a classmate, Wiki - a borderline sociopathic genius. This odd-couple of amateur sleuths carry on their investigation as the story leads them into unexpected corners and terrifying revelations. It's a pacy thriller, confined to limited locations on one single campus, populated by fresh, sexy, young characters that can be executed on a fairly shoestring budget. More importantly it captures the present zeitgeist of young India and its obsession with social networking.",,https://moviehdtv.com/uploads/posts/covers/mona-darling-2017-movie-720p-hdrip-x264-800mb.webp,,2026-06-28T07:22:39.462095+00:00,
264985-gifted-2017-dual-audio-hindi-720p-bluray-1gb-with-english-substitle,https://moviedbhub.com/264985-gifted-2017-dual-audio-hindi-720p-bluray-1gb-with-english-substitle.html,Gifted 2017 Hindi Dual Audio Full Movie 720p Bluray - 1GB,https://moviehdtv.com/uploads/posts/covers/gifted-2017-dual-audio-hindi-720p-bluray-1gb-with-english-substitle.webp,"August 10, 2017",0,movie,: Gifted,2017,Mkv,1GB,en,,Drama|Comedy,"Chris Evans as Frank Adler, Mckenna Grace as Mary Adler, Lindsay Duncan as Evelyn Adler, Jenny Slate as Bonnie Stevenson, Octavia Spencer as Roberta Taylor, Glenn Plummer as Greg Cullen, Julie Ann Emery as Pat Golding, Joe Chrest as Kevin Larsen, Keir O'Donnell as Bradley Pollard, Jona Xiao as Lijuan, John Finn as Aubrey Highsmith, John M. Jackson as Judge Edward Nichols, Candace B. Harris as Carly Rosen, Kelly Collins Lintz as Claire Larsen, Jon Sklaroff as Seymore Shankland, Brody Rose as Ricky Harmon, Michael Kendall Kaplan as Justin Gilmore, Elizabeth Marvel as Gloria Davis, Maia Moss-Fife as Amanda Dibbons, Ashley L. Thomas as Animal Shelter Worker, Danielle Deadwyler as Animal Shelter Worker, Jack Landry as Veterinarian, Karleigh Chase as Waitress, Will Buie Jr. as Boy, Desmond Phillips as New Father, Teresa L. Graves as Grandmother, Gordon Danniels as Grandfather, Aidan McKenna Bateman as Bonnie's Student, Jordan Ellenberg as Professor, Crystal Freyermuth as Wanda Hardaway, Walt Elder as Great Uncle, David Cordell as New Dad",- 8.049,,,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",,https://moviehdtv.com/uploads/posts/covers/gifted-2017-dual-audio-hindi-720p-bluray-1gb-with-english-substitle.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Gifted.2017.webp,,2026-06-28T07:22:39.512035+00:00,
41475-mona-darling-2017-hindi-movie-480p-hdrip-300mb,https://moviedbhub.com/41475-mona-darling-2017-hindi-movie-480p-hdrip-300mb.html,Mona Darling 2017 300MB Full Movie 480p HDRip Download,https://moviehdtv.com/uploads/posts/covers/mona-darling-2017-hindi-movie-480p-hdrip-300mb.webp,"August 03, 2017",0,movie,: Mona Darling,2017,,,hi,,Thriller|Horror,"Anushman Jha as Wiki, Divya Menon as Sarah, Suzanna Mukherjee as Mona, Sanjay Suri as Dean",- 4,,,"A contemporary who-dunnit, with a splash of supernatural, set in a college campus somewhere in India (a la Indian Institute Of Technology) where a few mysterious deaths occur and the only common link between the victims is that, seconds before their deaths, they all accepted a 'facebook friend request' from a certain profile page of Mona_Darling. The person behind the said page, Mona happens to be missing. Her friend, and a fellow student, Sarah recruits the help of a classmate, Wiki - a borderline sociopathic genius. This odd-couple of amateur sleuths carry on their investigation as the story leads them into unexpected corners and terrifying revelations. It's a pacy thriller, confined to limited locations on one single campus, populated by fresh, sexy, young characters that can be executed on a fairly shoestring budget. More importantly it captures the present zeitgeist of young India and its obsession with social networking.",,https://moviehdtv.com/uploads/posts/covers/mona-darling-2017-hindi-movie-480p-hdrip-300mb.webp,,2026-06-28T07:22:39.665088+00:00,
22575-tharkappu-2016-dual-audio-hindi-tamil-720p-hdrip-1-1gb,https://moviedbhub.com/22575-tharkappu-2016-dual-audio-hindi-tamil-720p-hdrip-1-1gb.html,Tharkappu 2016 Dual Audio (Hindi - Tamil) Full Movie 720p HDRip - 1.1GB,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-720p-hdrip-1-1gb.webp,"August 01, 2017",0,movie,: Tharkappu,2016,Mkv,1.1GB,ta,,Action|Drama|Thriller,"Sakthi Vasu as Shakthi, Samuthirakani as Eraiyanbu, Riyaz Khan as , Sathish Krishnan as , Vaishali as , Vatsan Chakravarthi as , Amitha Ranganath as Aditi",- 4,,,"An encounter specialist learns the hard truth that all his encounter operations have been to safeguard the interests of corrupt politicians and businessmen. But before he can undo the damage, it is too late; and four innocents become collateral damage as well.",,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-720p-hdrip-1-1gb.webp,,2026-06-28T07:22:39.823413+00:00,
273455-baahubali-2-2017-hindi-dubbed-movie-hevc-230mb-dvdscr,https://moviedbhub.com/273455-baahubali-2-2017-hindi-dubbed-movie-hevc-230mb-dvdscr.html,Baahubali 2 (2017) 240mb Hindi Dubbed Hevc Download,https://moviehdtv.com/uploads/posts/covers/baahubali-2-2017-hindi-dubbed-movie-hevc-230mb-dvdscr.webp,"August 01, 2017",0,movie,: Baahubali 2,2017,Mkv,240MB,te,,Action|Adventure|Fantasy,"Prabhas as Amarendra Bāhubali / Mahendra Bāhubali 'Shivudu', Rana Daggubati as Bhallaladeva, Sathyaraj as Kattappa, Anushka Shetty as Devasena, Nassar as Bijjaladeva, Ramya Krishnan as Sivagami, Subbaraju as Kumara Varma, Tamannaah Bhatia as Avanthika, Prudhviraj as Official in Kunthala Kingdom, Rohini as Sanga, Ashrita Vemuganti as (uncredited), Tanikella Bharani as Swami (voice) (uncredited), Bharani Shankar as (uncredited), Kalpalatha as",- 7.407,,,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",,https://moviehdtv.com/uploads/posts/covers/baahubali-2-2017-hindi-dubbed-movie-hevc-230mb-dvdscr.webp,,2026-06-28T07:22:39.890356+00:00,
113085-tharkappu-2016-dual-audio-hindi-tamil-hdrip-720p-hevc-550mb,https://moviedbhub.com/113085-tharkappu-2016-dual-audio-hindi-tamil-hdrip-720p-hevc-550mb.html,Tharkappu 2016 HEvc 720p HDRip Dual Audio (Hindi - Tamil) Download,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-720p-hevc-550mb.webp,"August 01, 2017",0,movie,: Tharkappu,2016,Mkv,550MB,ta,,Action|Drama|Thriller,"Sakthi Vasu as Shakthi, Samuthirakani as Eraiyanbu, Riyaz Khan as , Sathish Krishnan as , Vaishali as , Vatsan Chakravarthi as , Amitha Ranganath as Aditi",- 4,,,"An encounter specialist learns the hard truth that all his encounter operations have been to safeguard the interests of corrupt politicians and businessmen. But before he can undo the damage, it is too late; and four innocents become collateral damage as well.",,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-720p-hevc-550mb.webp,,2026-06-28T07:22:40.026167+00:00,
242620-baahubali-2-2017-hindi-bluray-720p,https://moviedbhub.com/242620-baahubali-2-2017-hindi-bluray-720p.html,Baahubali 2 (2017) Hindi Dubbed Full Movie 720p Bluray - 1.3GB,https://moviehdtv.com/uploads/posts/covers/baahubali-2-2017-hindi-bluray-720p.webp,"August 01, 2017",0,movie,: Baahubali 2,2017,Mkv,1.3GB,te,,Action|Adventure|Fantasy,"Prabhas as Amarendra Bāhubali / Mahendra Bāhubali 'Shivudu', Rana Daggubati as Bhallaladeva, Sathyaraj as Kattappa, Anushka Shetty as Devasena, Nassar as Bijjaladeva, Ramya Krishnan as Sivagami, Subbaraju as Kumara Varma, Tamannaah Bhatia as Avanthika, Prudhviraj as Official in Kunthala Kingdom, Rohini as Sanga, Ashrita Vemuganti as (uncredited), Tanikella Bharani as Swami (voice) (uncredited), Bharani Shankar as (uncredited), Kalpalatha as",- 7.407,,,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",,https://moviehdtv.com/uploads/posts/covers/baahubali-2-2017-hindi-bluray-720p.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Baahubali.2.The.Conclusion.2017.webp,,2026-06-28T07:22:40.090468+00:00,
232925-bank-chor-2017-hindi-movie-720p-hevc-dvdrip-550mb,https://moviedbhub.com/232925-bank-chor-2017-hindi-movie-720p-hevc-dvdrip-550mb.html,Bank Chor 2017 Movie hevc 720p DVDRip 550MB Download,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-hindi-movie-720p-hevc-dvdrip-550mb.webp,"July 31, 2017",0,movie,: Bank Chor,2017,,,hi,,Comedy|Crime|Thriller,"Vivek Oberoi as CBI Officer Amjad Khan, Ritesh Deshmukh as Champak, Rhea Chakraborty as Gayatri Ganguly, Sahil Vaid as , Bhuvan Arora as Gulab, Naveen Kaushik as Ashutosh Sharma, Ramakant Dayma as Bank Manager",- 4.882,,,"A comic-caper, that tells the story of 3 morons trying to rob a bank who pick the worst day possible when everything that can go wrong, goes wrong and how they're inadvertently caught in the crossfire.",,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-hindi-movie-720p-hevc-dvdrip-550mb.webp,,2026-06-28T07:22:40.160094+00:00,
18025-baahubali-2-hindi-dvdscr-300mb,https://moviedbhub.com/18025-baahubali-2-hindi-dvdscr-300mb.html,Baahubali 2 (2017) 400MB Hindi Dubbed 480p Bluray,https://moviehdtv.com/uploads/posts/covers/baahubali-2-hindi-dvdscr-300mb.webp,"August 01, 2017",0,movie,: Baahubali 2,2017,Mkv,400MB,te,,Action|Adventure|Fantasy,"Prabhas as Amarendra Bāhubali / Mahendra Bāhubali 'Shivudu', Rana Daggubati as Bhallaladeva, Sathyaraj as Kattappa, Anushka Shetty as Devasena, Nassar as Bijjaladeva, Ramya Krishnan as Sivagami, Subbaraju as Kumara Varma, Tamannaah Bhatia as Avanthika, Prudhviraj as Official in Kunthala Kingdom, Rohini as Sanga, Ashrita Vemuganti as (uncredited), Tanikella Bharani as Swami (voice) (uncredited), Bharani Shankar as (uncredited), Kalpalatha as",- 7.407,,,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",,https://moviehdtv.com/uploads/posts/covers/baahubali-2-hindi-dvdscr-300mb.webp,,2026-06-28T07:22:40.365397+00:00,
246260-tharkappu-2016-dual-audio-hindi-tamil-hdrip-400mb,https://moviedbhub.com/246260-tharkappu-2016-dual-audio-hindi-tamil-hdrip-400mb.html,Tharkappu 2016 300MB Dual Audio (Hindi - Tamil) HDRip Download,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-400mb.webp,"August 01, 2017",0,movie,: Tharkappu,2016,Mkv,400MB,ta,,Action|Drama|Thriller,"Sakthi Vasu as Shakthi, Samuthirakani as Eraiyanbu, Riyaz Khan as , Sathish Krishnan as , Vaishali as , Vatsan Chakravarthi as , Amitha Ranganath as Aditi",- 4,,,"An encounter specialist learns the hard truth that all his encounter operations have been to safeguard the interests of corrupt politicians and businessmen. But before he can undo the damage, it is too late; and four innocents become collateral damage as well.",,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-400mb.webp,,2026-06-28T07:22:40.412987+00:00,
337260-tharkappu-2016-dual-audio-hindi-tamil-hdrip-hevc-180mb,https://moviedbhub.com/337260-tharkappu-2016-dual-audio-hindi-tamil-hdrip-hevc-180mb.html,Tharkappu 2016 Dual Audio (Hindi - Tamil) 100MB Hevc Download,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-hevc-180mb.webp,"August 01, 2017",0,movie,: Tharkappu,2016,Mkv,180MB,ta,,Action|Drama|Thriller,"Sakthi Vasu as Shakthi, Samuthirakani as Eraiyanbu, Riyaz Khan as , Sathish Krishnan as , Vaishali as , Vatsan Chakravarthi as , Amitha Ranganath as Aditi",- 4,,,"An encounter specialist learns the hard truth that all his encounter operations have been to safeguard the interests of corrupt politicians and businessmen. But before he can undo the damage, it is too late; and four innocents become collateral damage as well.",,https://moviehdtv.com/uploads/posts/covers/tharkappu-2016-dual-audio-hindi-tamil-hdrip-hevc-180mb.webp,,2026-06-28T07:22:40.518342+00:00,
234990-bank-chor-2017-full-movie-300mb-dvdrip,https://moviedbhub.com/234990-bank-chor-2017-full-movie-300mb-dvdrip.html,Bank Chor 2017 350MB Full Movie 480p DVDRip Download,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-full-movie-300mb-dvdrip.webp,"July 31, 2017",0,movie,: Bank Chor,2017,,,hi,,Comedy|Crime|Thriller,"Vivek Oberoi as CBI Officer Amjad Khan, Ritesh Deshmukh as Champak, Rhea Chakraborty as Gayatri Ganguly, Sahil Vaid as , Bhuvan Arora as Gulab, Naveen Kaushik as Ashutosh Sharma, Ramakant Dayma as Bank Manager",- 4.882,,,"A comic-caper, that tells the story of 3 morons trying to rob a bank who pick the worst day possible when everything that can go wrong, goes wrong and how they're inadvertently caught in the crossfire.",,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-full-movie-300mb-dvdrip.webp,,2026-06-28T07:22:40.589247+00:00,
88095-bank-chor-2017-hindi-movie-hevc-165mb-dvdscr,https://moviedbhub.com/88095-bank-chor-2017-hindi-movie-hevc-165mb-dvdscr.html,Bank Chor 2017 170mb hindi movie Hevc DVDRip Download,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-hindi-movie-hevc-165mb-dvdscr.webp,"July 31, 2017",0,movie,: Bank Chor,2017,,170MB,hi,,Comedy|Crime|Thriller,"Vivek Oberoi as CBI Officer Amjad Khan, Ritesh Deshmukh as Champak, Rhea Chakraborty as Gayatri Ganguly, Sahil Vaid as , Bhuvan Arora as Gulab, Naveen Kaushik as Ashutosh Sharma, Ramakant Dayma as Bank Manager",- 4.882,,,"A comic-caper, that tells the story of 3 morons trying to rob a bank who pick the worst day possible when everything that can go wrong, goes wrong and how they're inadvertently caught in the crossfire.",,https://moviehdtv.com/uploads/posts/covers/bank-chor-2017-hindi-movie-hevc-165mb-dvdscr.webp,,2026-06-28T07:22:40.652280+00:00,
